qnum,Question,Responses,Total,Male,Female,High School or less,Some college,College graduate,"Under $25,000","$25-49,999","$50-74,999","$75-99,999","$100-149,999","Over $150,000",White,Black,Other race,18-29,30-44,45-64,65+,Liberal,Moderate,Conservative,Republican,Democrat,Independent
3,,Don't know,182.26,84.00,98.00,51.00,60.00,68.00,22.00,30.00,43.00,17.00,28.00,26.00,116.00,52.00,14.00,41.00,57.00,47.00,33.00,53.00,48.00,69.00,58.00,81.00,15.00
3,,,0.21,0.21,0.21,0.18,0.22,0.23,0.25,0.21,0.24,0.13,0.25,0.19,0.23,0.19,0.18,0.21,0.26,0.18,0.20,0.23,0.23,0.19,0.18,0.21,0.15
4,Do you approve of the way the Joe Biden is handling his role in the presidential transition?,Strongly approve,350.03,136.00,214.00,97.00,106.00,144.00,38.00,66.00,55.00,65.00,50.00,56.00,117.00,199.00,34.00,56.00,110.00,106.00,74.00,165.00,91.00,68.00,22.00,297.00,24.00
4,,,0.41,0.34,0.47,0.34,0.39,0.48,0.44,0.46,0.31,0.49,0.45,0.41,0.23,0.72,0.44,0.29,0.50,0.40,0.45,0.70,0.44,0.18,0.07,0.78,0.24
4,,Somewhat approve,159.18,83.00,76.00,46.00,43.00,69.00,23.00,25.00,47.00,19.00,21.00,20.00,93.00,55.00,12.00,75.00,33.00,36.00,15.00,45.00,70.00,40.00,41.00,71.00,29.00
4,,,0.19,0.21,0.17,0.16,0.16,0.23,0.26,0.17,0.26,0.14,0.19,0.15,0.18,0.20,0.16,0.39,0.15,0.14,0.09,0.19,0.34,0.11,0.13,0.19,0.28
4,,Somewhat disapprove,52.64,28.00,25.00,13.00,24.00,16.00,4.00,8.00,4.00,9.00,8.00,11.00,42.00,5.00,6.00,14.00,14.00,10.00,13.00,4.00,11.00,38.00,38.00,2.00,9.00
4,,,0.06,0.07,0.05,0.05,0.09,0.05,0.05,0.06,0.02,0.07,0.07,0.08,0.08,0.02,0.08,0.07,0.06,0.04,0.08,0.02,0.05,0.10,0.12,0.01,0.09
4,,Strongly disapprove,233.55,121.00,112.00,95.00,81.00,57.00,20.00,23.00,65.00,36.00,29.00,35.00,213.00,5.00,16.00,36.00,43.00,89.00,57.00,14.00,17.00,192.00,197.00,3.00,29.00
4,,,0.27,0.30,0.25,0.34,0.30,0.19,0.23,0.16,0.36,0.27,0.26,0.26,0.42,0.02,0.21,0.19,0.20,0.34,0.35,0.06,0.08,0.52,0.62,0.01,0.28
4,,Don't know,62.60,33.00,30.00,32.00,16.00,12.00,2.00,22.00,9.00,5.00,2.00,13.00,40.00,13.00,9.00,10.00,19.00,24.00,6.00,7.00,19.00,34.00,21.00,10.00,11.00
4,,,0.07,0.08,0.07,0.11,0.06,0.04,0.02,0.15,0.05,0.04,0.02,0.10,0.08,0.05,0.12,0.05,0.09,0.09,0.04,0.03,0.09,0.09,0.07,0.03,0.11
5,"Do you think things in the nation are generally headed in the right direction, or do you think things are off on the wrong track?",Right direction,355.30,142.00,214.00,108.00,106.00,140.00,29.00,82.00,63.00,55.00,51.00,50.00,138.00,186.00,31.00,86.00,94.00,100.00,71.00,151.00,106.00,83.00,30.00,278.00,26.00
5,,,0.41,0.35,0.47,0.38,0.39,0.47,0.34,0.57,0.35,0.41,0.46,0.37,0.27,0.67,0.40,0.45,0.43,0.38,0.43,0.65,0.51,0.22,0.09,0.73,0.26
5,,Wrong track,423.50,223.00,200.00,155.00,141.00,125.00,44.00,53.00,99.00,70.00,51.00,70.00,330.00,60.00,34.00,94.00,92.00,144.00,83.00,60.00,75.00,268.00,275.00,62.00,59.00
5,,,0.49,0.56,0.44,0.55,0.52,0.42,0.51,0.37,0.55,0.53,0.46,0.52,0.65,0.22,0.44,0.49,0.42,0.54,0.50,0.26,0.36,0.72,0.86,0.16,0.58
5,,Mixed,53.53,26.00,27.00,12.00,16.00,25.00,5.00,7.00,15.00,6.00,6.00,10.00,21.00,26.00,7.00,12.00,23.00,14.00,5.00,18.00,19.00,10.00,9.00,31.00,12.00
5,,,0.06,0.06,0.06,0.04,0.06,0.08,0.06,0.05,0.08,0.05,0.05,0.07,0.04,0.09,0.09,0.06,0.11,0.05,0.03,0.08,0.09,0.03,0.03,0.08,0.12
5,,Don't know,25.67,10.00,15.00,8.00,7.00,9.00,8.00,2.00,2.00,2.00,2.00,5.00,16.00,5.00,5.00,0.00,10.00,8.00,6.00,5.00,8.00,10.00,5.00,12.00,4.00
5,,,0.03,0.02,0.03,0.03,0.03,0.03,0.09,0.01,0.01,0.02,0.02,0.04,0.03,0.02,0.06,0.00,0.05,0.03,0.04,0.02,0.04,0.03,0.02,0.03,0.04
6,Did you vote in the 2020 presidential election this past November?,Yes,820.51,376.00,444.00,268.00,262.00,287.00,83.00,130.00,165.00,131.00,109.00,135.00,480.00,269.00,72.00,171.00,212.00,260.00,164.00,225.00,187.00,366.00,314.00,375.00,95.00
6,,,0.96,0.94,0.97,0.94,0.97,0.96,0.97,0.90,0.92,0.98,0.99,1.00,0.95,0.97,0.94,0.89,0.97,0.98,0.99,0.96,0.90,0.98,0.98,0.98,0.93
6,,No,35.72,25.00,11.00,16.00,8.00,11.00,3.00,14.00,15.00,2.00,1.00,0.00,25.00,9.00,3.00,21.00,7.00,5.00,1.00,9.00,21.00,6.00,5.00,8.00,7.00
6,,,0.04,0.06,0.02,0.06,0.03,0.04,0.03,0.10,0.08,0.02,0.01,0.00,0.05,0.03,0.04,0.11,0.03,0.02,0.01,0.04,0.10,0.02,0.02,0.02,0.07
6,,Don't know,1.77,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7,How did you vote in this election?,Absentee by mail,203.64,76.00,128.00,77.00,51.00,75.00,25.00,43.00,37.00,27.00,28.00,28.00,106.00,81.00,16.00,40.00,52.00,48.00,61.00,61.00,65.00,72.00,50.00,123.00,26.00
7,,,0.25,0.20,0.29,0.29,0.20,0.26,0.30,0.33,0.23,0.20,0.26,0.21,0.22,0.30,0.22,0.23,0.25,0.19,0.37,0.27,0.35,0.20,0.16,0.33,0.27
7,,"Early, in-person",418.77,178.00,240.00,126.00,134.00,156.00,24.00,65.00,77.00,76.00,62.00,70.00,229.00,151.00,39.00,83.00,102.00,147.00,77.00,132.00,76.00,193.00,153.00,209.00,37.00
7,,,0.51,0.47,0.54,0.47,0.51,0.54,0.29,0.50,0.47,0.58,0.57,0.52,0.48,0.56,0.54,0.49,0.48,0.57,0.47,0.59,0.40,0.53,0.49,0.56,0.39
7,,In-person on election-day,193.73,119.00,75.00,62.00,76.00,56.00,35.00,22.00,50.00,26.00,18.00,37.00,141.00,37.00,16.00,48.00,54.00,64.00,26.00,32.00,43.00,101.00,107.00,44.00,32.00
7,,,0.24,0.32,0.17,0.23,0.29,0.19,0.42,0.17,0.30,0.20,0.17,0.27,0.29,0.14,0.22,0.28,0.25,0.25,0.16,0.14,0.23,0.28,0.34,0.12,0.34
7,,Don't know,4.37,3.00,1.00,3.00,0.00,1.00,0.00,0.00,0.00,3.00,1.00,0.00,4.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00
7,,,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.01,0.00,0.01,0.00,0.02,0.00,0.00,0.00,0.02,0.00,0.01,0.00,0.00
8,"Do you believe there was widespread voter fraud in the 2020 presidential election, or not? ",Yes,322.30,182.00,141.00,127.00,115.00,79.00,28.00,40.00,82.00,49.00,32.00,61.00,274.00,21.00,28.00,64.00,74.00,115.00,64.00,21.00,47.00,243.00,241.00,17.00,41.00
8,,,0.38,0.45,0.31,0.45,0.43,0.27,0.33,0.28,0.46,0.37,0.29,0.45,0.54,0.08,0.36,0.34,0.34,0.43,0.39,0.09,0.22,0.65,0.76,0.04,0.40
8,,No,495.92,200.00,296.00,141.00,138.00,214.00,50.00,94.00,93.00,82.00,68.00,73.00,197.00,256.00,43.00,113.00,136.00,140.00,98.00,211.00,152.00,105.00,61.00,358.00,59.00
8,,,0.58,0.50,0.65,0.50,0.51,0.72,0.58,0.65,0.52,0.61,0.62,0.54,0.39,0.92,0.56,0.59,0.62,0.53,0.59,0.90,0.73,0.28,0.19,0.93,0.58
8,,Don't know,39.78,20.00,20.00,16.00,17.00,5.00,8.00,10.00,5.00,3.00,10.00,1.00,34.00,0.00,6.00,14.00,9.00,11.00,3.00,2.00,10.00,23.00,16.00,8.00,2.00
8,,,0.05,0.05,0.04,0.06,0.06,0.02,0.09,0.07,0.03,0.02,0.09,0.01,0.07,0.00,0.08,0.07,0.04,0.04,0.02,0.01,0.05,0.06,0.05,0.02,0.02
9,Are you more concerned about limits on voting options or the potential for ineligible voters to cast ballots?,Limits on options,292.95,129.00,164.00,52.00,88.00,152.00,24.00,42.00,55.00,54.00,40.00,55.00,127.00,138.00,28.00,64.00,77.00,90.00,57.00,145.00,85.00,50.00,26.00,224.00,34.00
9,,,0.34,0.32,0.36,0.18,0.32,0.51,0.28,0.29,0.31,0.41,0.37,0.40,0.25,0.50,0.36,0.33,0.35,0.34,0.35,0.62,0.41,0.13,0.08,0.58,0.33
9,,Ineligible voters ,473.75,224.00,250.00,188.00,163.00,122.00,46.00,90.00,105.00,68.00,58.00,68.00,327.00,108.00,39.00,108.00,113.00,156.00,91.00,73.00,88.00,296.00,265.00,120.00,56.00
9,,,0.55,0.56,0.55,0.66,0.60,0.41,0.53,0.63,0.59,0.51,0.53,0.50,0.65,0.39,0.51,0.56,0.52,0.59,0.55,0.31,0.42,0.80,0.83,0.31,0.55
9,,Don't know,91.30,49.00,43.00,44.00,20.00,25.00,17.00,12.00,19.00,11.00,11.00,13.00,50.00,31.00,10.00,20.00,29.00,20.00,17.00,16.00,36.00,25.00,27.00,40.00,12.00
9,,,0.11,0.12,0.09,0.15,0.07,0.08,0.20,0.08,0.11,0.08,0.10,0.10,0.10,0.11,0.13,0.10,0.13,0.08,0.10,0.07,0.17,0.07,0.08,0.10,0.12
10,Do you think it is more important to make voting easy for eligible voters or to have additional safeguards against potential voting fraud?,Make voting easy,350.09,151.00,199.00,97.00,93.00,160.00,40.00,63.00,58.00,64.00,43.00,58.00,144.00,173.00,33.00,78.00,91.00,102.00,74.00,165.00,102.00,65.00,21.00,281.00,32.00
10,,,0.41,0.38,0.44,0.34,0.34,0.54,0.46,0.44,0.32,0.48,0.39,0.43,0.29,0.62,0.43,0.41,0.42,0.38,0.45,0.71,0.49,0.18,0.07,0.73,0.32
10,,More safeguards,468.39,233.00,236.00,171.00,168.00,127.00,45.00,70.00,117.00,68.00,61.00,70.00,344.00,87.00,38.00,109.00,107.00,157.00,87.00,59.00,91.00,294.00,283.00,90.00,60.00
10,,,0.55,0.58,0.52,0.60,0.62,0.42,0.52,0.49,0.65,0.51,0.55,0.51,0.68,0.31,0.49,0.57,0.49,0.59,0.52,0.25,0.44,0.79,0.89,0.23,0.59
10,,Don't know,39.52,18.00,21.00,16.00,9.00,12.00,2.00,11.00,5.00,2.00,6.00,8.00,17.00,17.00,6.00,4.00,20.00,6.00,5.00,10.00,16.00,12.00,14.00,12.00,9.00
10,,,0.05,0.04,0.05,0.06,0.03,0.04,0.02,0.08,0.03,0.01,0.05,0.06,0.03,0.06,0.08,0.02,0.09,0.02,0.03,0.04,0.08,0.03,0.04,0.03,0.09
11,The Georgia Legislature is considering changing the ways Georgians may vote. Do you support or oppose limiting absentee voting by mail to people over 65 or others who have a valid reason for not being able to vote in-person?,Support,370.06,189.00,181.00,136.00,133.00,100.00,42.00,56.00,92.00,45.00,42.00,57.00,265.00,64.00,41.00,57.00,90.00,133.00,80.00,45.00,66.00,245.00,217.00,81.00,52.00
11,,,0.43,0.47,0.40,0.48,0.49,0.33,0.48,0.39,0.51,0.34,0.38,0.42,0.52,0.23,0.54,0.30,0.41,0.50,0.48,0.19,0.32,0.66,0.68,0.21,0.51
11,,Oppose,473.50,209.00,264.00,143.00,134.00,195.00,39.00,88.00,87.00,87.00,67.00,77.00,233.00,210.00,31.00,134.00,122.00,131.00,82.00,188.00,140.00,119.00,100.00,296.00,48.00
11,,,0.55,0.52,0.58,0.50,0.50,0.65,0.45,0.61,0.48,0.65,0.61,0.57,0.46,0.76,0.41,0.70,0.56,0.49,0.50,0.80,0.67,0.32,0.31,0.77,0.47
11,,Don't know,14.44,4.00,11.00,5.00,3.00,4.00,6.00,0.00,1.00,1.00,1.00,1.00,7.00,3.00,4.00,0.00,7.00,1.00,3.00,1.00,2.00,7.00,1.00,6.00,2.00
11,,,0.02,0.01,0.02,0.02,0.01,0.01,0.07,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.00,0.03,0.00,0.02,0.00,0.01,0.02,0.00,0.02,0.02
12,Do you support or oppose requiring voters to include a copy of their photo ID or other documentation in order to cast an absentee ballot by mail?,Support,633.00,299.00,334.00,244.00,200.00,187.00,77.00,88.00,139.00,99.00,77.00,101.00,407.00,174.00,52.00,141.00,161.00,208.00,113.00,128.00,139.00,340.00,291.00,216.00,88.00
12,,,0.74,0.74,0.73,0.86,0.74,0.63,0.89,0.61,0.78,0.74,0.70,0.74,0.81,0.63,0.68,0.74,0.74,0.78,0.68,0.55,0.67,0.91,0.92,0.56,0.86
12,,Oppose,189.62,86.00,104.00,30.00,57.00,103.00,9.00,44.00,32.00,30.00,32.00,33.00,80.00,89.00,21.00,43.00,45.00,53.00,45.00,101.00,53.00,27.00,23.00,150.00,12.00
12,,,0.22,0.21,0.23,0.11,0.21,0.34,0.10,0.31,0.18,0.22,0.29,0.24,0.16,0.32,0.27,0.23,0.21,0.20,0.27,0.43,0.25,0.07,0.07,0.39,0.12
12,,Don't know,35.37,17.00,18.00,11.00,13.00,9.00,1.00,12.00,8.00,5.00,1.00,2.00,17.00,15.00,4.00,7.00,13.00,4.00,7.00,5.00,16.00,5.00,4.00,18.00,2.00
12,,,0.04,0.04,0.04,0.04,0.05,0.03,0.01,0.08,0.04,0.04,0.01,0.01,0.03,0.05,0.05,0.04,0.06,0.02,0.04,0.02,0.08,0.01,0.01,0.05,0.02
13,Do you support or oppose eliminating absentee by mail ballot drop boxes?,Support,318.72,167.00,151.00,133.00,105.00,79.00,27.00,54.00,74.00,44.00,34.00,53.00,250.00,37.00,32.00,78.00,72.00,96.00,65.00,31.00,71.00,204.00,192.00,54.00,45.00
13,,,0.37,0.42,0.33,0.47,0.39,0.27,0.31,0.38,0.41,0.33,0.31,0.39,0.50,0.13,0.42,0.41,0.33,0.36,0.39,0.13,0.34,0.55,0.60,0.14,0.44
13,,Oppose,505.21,219.00,287.00,137.00,156.00,210.00,53.00,80.00,102.00,88.00,74.00,76.00,231.00,234.00,40.00,112.00,130.00,162.00,96.00,199.00,126.00,152.00,121.00,320.00,46.00
13,,,0.59,0.54,0.63,0.48,0.58,0.70,0.62,0.56,0.57,0.66,0.68,0.56,0.46,0.84,0.53,0.58,0.60,0.61,0.58,0.85,0.61,0.41,0.38,0.83,0.45
13,,Don't know,34.07,16.00,18.00,14.00,8.00,9.00,6.00,10.00,3.00,2.00,1.00,6.00,24.00,6.00,4.00,2.00,16.00,7.00,5.00,4.00,11.00,15.00,6.00,10.00,11.00
13,,,0.04,0.04,0.04,0.05,0.03,0.03,0.07,0.07,0.02,0.01,0.01,0.04,0.05,0.02,0.05,0.01,0.07,0.03,0.03,0.02,0.05,0.04,0.02,0.03,0.11
14,Do you support or oppose prohibiting the mass mailing of unsolicited absentee ballot applications?,Support,407.46,204.00,204.00,147.00,130.00,130.00,37.00,69.00,88.00,66.00,47.00,67.00,274.00,103.00,30.00,93.00,104.00,126.00,77.00,87.00,82.00,222.00,199.00,135.00,57.00
14,,,0.47,0.51,0.45,0.52,0.48,0.43,0.43,0.48,0.49,0.49,0.43,0.50,0.54,0.37,0.39,0.49,0.48,0.48,0.46,0.37,0.39,0.60,0.63,0.35,0.56
14,,Oppose,421.54,186.00,236.00,130.00,130.00,159.00,45.00,71.00,87.00,64.00,60.00,65.00,223.00,160.00,39.00,98.00,104.00,130.00,83.00,140.00,119.00,144.00,118.00,227.00,42.00
14,,,0.49,0.46,0.52,0.46,0.48,0.53,0.52,0.49,0.49,0.48,0.55,0.48,0.44,0.58,0.51,0.51,0.48,0.49,0.50,0.60,0.57,0.39,0.37,0.59,0.42
14,,Don't know,28.99,12.00,17.00,7.00,9.00,10.00,5.00,5.00,4.00,4.00,3.00,3.00,7.00,14.00,8.00,0.00,10.00,9.00,6.00,7.00,7.00,6.00,1.00,22.00,2.00
14,,,0.03,0.03,0.04,0.02,0.03,0.03,0.06,0.03,0.02,0.03,0.03,0.02,0.01,0.05,0.10,0.00,0.05,0.03,0.04,0.03,0.03,0.02,0.00,0.06,0.02
15,"Georgia has a citizen’s arrest law that allows residents, in the absence of law enforcement, to detain someone if they have witnessed a crime. Do you support or oppose eliminating this law?",Support eliminating law,393.42,158.00,236.00,119.00,118.00,156.00,35.00,71.00,74.00,72.00,52.00,68.00,166.00,188.00,39.00,83.00,114.00,116.00,77.00,141.00,121.00,115.00,83.00,253.00,47.00
15,,,0.46,0.39,0.52,0.42,0.44,0.52,0.41,0.50,0.41,0.54,0.47,0.50,0.33,0.68,0.51,0.43,0.52,0.44,0.47,0.60,0.58,0.31,0.26,0.66,0.46
15,,Oppose eliminating law,384.74,211.00,174.00,148.00,132.00,104.00,46.00,60.00,87.00,48.00,49.00,60.00,290.00,69.00,26.00,92.00,85.00,126.00,71.00,66.00,71.00,227.00,208.00,97.00,45.00
15,,,0.45,0.52,0.38,0.52,0.49,0.35,0.53,0.42,0.49,0.36,0.45,0.44,0.58,0.25,0.34,0.48,0.39,0.47,0.43,0.28,0.34,0.61,0.65,0.25,0.44
15,,Don't know,79.84,33.00,47.00,17.00,20.00,39.00,5.00,12.00,18.00,14.00,9.00,7.00,47.00,20.00,12.00,16.00,19.00,24.00,17.00,27.00,16.00,29.00,28.00,33.00,10.00
15,,,0.09,0.08,0.10,0.06,0.07,0.13,0.06,0.08,0.10,0.10,0.08,0.05,0.09,0.07,0.16,0.08,0.09,0.09,0.10,0.12,0.08,0.08,0.09,0.09,0.10
16,Supporters of President Trump broke into the U.S. Capitol on Jan. 6th in an attempt to disrupt the process of certifying the results of the presidential election. How much do you think President Trump is to blame for what happened that day?,A great deal,376.44,139.00,237.00,107.00,106.00,162.00,39.00,83.00,60.00,72.00,52.00,52.00,114.00,230.00,33.00,73.00,106.00,109.00,83.00,178.00,115.00,60.00,19.00,315.00,35.00
16,,,0.44,0.35,0.52,0.38,0.39,0.54,0.45,0.58,0.34,0.54,0.47,0.39,0.23,0.83,0.43,0.38,0.49,0.41,0.50,0.76,0.55,0.16,0.06,0.82,0.34
16,,A good amount,115.96,56.00,60.00,31.00,33.00,52.00,15.00,20.00,33.00,8.00,12.00,19.00,79.00,26.00,11.00,49.00,31.00,25.00,10.00,35.00,34.00,44.00,41.00,50.00,17.00
