qnum,Question,Responses,Total,Male,Female,High School or less,Some college,College graduate,"Under $25,000","$25-49,999","$50-74,999","$75-99,999","$100-149,999","Over $150,000",White,Black,Other race,18-29,30-44,45-64,65+,Liberal,Moderate,Conservative,Republican,Democrat,Independent
2,,,0.090132721,0.106382979,0.076350093,0.136942675,0.07073955,0.068601583,0.093023256,0.166666667,0.106382979,0.073863636,0.058201058,0.06043956,0.096610169,0.084302326,0.054794521,0.149038462,0.08203125,0.068181818,0.074418605,0.047244094,0.078740157,0.11546841,0.12793177,0.038011696,0.094936709
3,What is the single most important issue facing Georgia today? ,Economy/jobs,272.6375285,114,159,97,87,86,10,57,42,52,46,44,166,93,14,41,101,77,50,56,63,142,153,74,42
3,,,0.270742332,0.243589744,0.296089385,0.307936508,0.281553398,0.228116711,0.23255814,0.393103448,0.222222222,0.297142857,0.240837696,0.241758242,0.281833616,0.270348837,0.189189189,0.198067633,0.397637795,0.250814332,0.23255814,0.220472441,0.249011858,0.307359307,0.326226013,0.217008798,0.265822785
3,,Taxes,51.46651842,20,31,27,11,13,4,2,12,19,6,5,14,37,1,24,13,9,4,5,5,42,39,7,5
3,,,0.051108757,0.042735043,0.057728119,0.085714286,0.035598706,0.034482759,0.093023256,0.013793103,0.063492063,0.108571429,0.031413613,0.027472527,0.0237691,0.10755814,0.013513514,0.115942029,0.051181102,0.029315961,0.018604651,0.019685039,0.019762846,0.090909091,0.08315565,0.020527859,0.03164557
3,,Public Education (K-12),118.5089299,50,68,37,31,49,4,10,26,20,17,29,64,46,8,36,27,30,23,39,45,33,36,61,19
3,,,0.117685134,0.106837607,0.126629423,0.117460317,0.100323625,0.129973475,0.093023256,0.068965517,0.137566138,0.114285714,0.089005236,0.159340659,0.108658744,0.13372093,0.108108108,0.173913043,0.106299213,0.09771987,0.106976744,0.153543307,0.177865613,0.071428571,0.076759062,0.17888563,0.120253165
3,,Transportation,21.55502864,9,12,2,9,10,0,2,2,2,11,2,13,3,6,7,5,6,1,12,3,6,6,8,6
3,,,0.021405192,0.019230769,0.022346369,0.006349206,0.029126214,0.026525199,0,0.013793103,0.010582011,0.011428571,0.057591623,0.010989011,0.022071307,0.00872093,0.081081081,0.033816425,0.019685039,0.019543974,0.004651163,0.047244094,0.011857708,0.012987013,0.012793177,0.023460411,0.037974684
3,,Crime/public safety,124.2581549,66,59,45,35,44,6,15,19,24,21,28,79,33,13,21,16,52,29,23,28,67,69,32,15
3,,,0.123394394,0.141025641,0.109869646,0.142857143,0.113268608,0.116710875,0.139534884,0.103448276,0.100529101,0.137142857,0.109947644,0.153846154,0.134125637,0.095930233,0.175675676,0.101449275,0.062992126,0.169381107,0.134883721,0.090551181,0.110671937,0.145021645,0.147121535,0.093841642,0.094936709
3,,Moral issues,53.05434733,34,19,16,18,19,5,7,9,7,14,11,29,19,5,2,16,18,15,19,10,19,22,20,8
3,,,0.052685548,0.072649573,0.03538175,0.050793651,0.058252427,0.050397878,0.11627907,0.048275862,0.047619048,0.04,0.073298429,0.06043956,0.049235993,0.055232558,0.067567568,0.009661836,0.062992126,0.058631922,0.069767442,0.07480315,0.039525692,0.041125541,0.046908316,0.058651026,0.050632911
3,,Healthcare,94.8536692,39,56,13,32,50,5,16,22,12,21,16,58,33,4,17,25,27,24,45,23,23,20,55,14
3,,,0.094194309,0.083333333,0.104283054,0.041269841,0.103559871,0.132625995,0.11627907,0.110344828,0.116402116,0.068571429,0.109947644,0.087912088,0.098471986,0.095930233,0.054054054,0.082125604,0.098425197,0.087947883,0.111627907,0.177165354,0.090909091,0.04978355,0.042643923,0.161290323,0.088607595
3,,Climate change/environment ,21.54303011,10,11,2,3,16,0,2,4,5,4,6,13,6,2,4,6,5,6,10,8,3,2,12,6
3,,,0.021393277,0.021367521,0.020484171,0.006349206,0.009708738,0.042440318,0,0.013793103,0.021164021,0.028571429,0.020942408,0.032967033,0.022071307,0.01744186,0.027027027,0.019323671,0.023622047,0.016286645,0.027906977,0.039370079,0.031620553,0.006493506,0.004264392,0.035190616,0.037974684
3,,Elections and voting,122.4683697,69,53,41,40,42,3,15,25,19,30,24,87,28,7,17,21,51,33,14,33,73,69,35,15
3,,,0.12161705,0.147435897,0.098696462,0.13015873,0.129449838,0.111405836,0.069767442,0.103448276,0.132275132,0.108571429,0.157068063,0.131868132,0.14770798,0.081395349,0.094594595,0.082125604,0.082677165,0.166123779,0.153488372,0.05511811,0.130434783,0.158008658,0.147121535,0.102639296,0.094936709
3,,Other,69.54830882,23,46,23,15,31,4,13,8,11,12,7,34,25,11,26,11,19,12,17,18,29,26,24,17
3,,,0.069064855,0.049145299,0.08566108,0.073015873,0.048543689,0.082228117,0.093023256,0.089655172,0.042328042,0.062857143,0.062827225,0.038461538,0.057724958,0.072674419,0.148648649,0.125603865,0.043307087,0.061889251,0.055813953,0.066929134,0.071146245,0.062770563,0.0554371,0.070381232,0.107594937
3,,Don’t know,57.10611446,34,23,12,28,17,2,6,20,4,9,10,32,21,3,12,13,13,18,14,17,25,27,13,11
3,,,0.05670915,0.072649573,0.04283054,0.038095238,0.090614887,0.045092838,0.046511628,0.04137931,0.105820106,0.022857143,0.047120419,0.054945055,0.054329372,0.061046512,0.040540541,0.057971014,0.051181102,0.042345277,0.08372093,0.05511811,0.067193676,0.054112554,0.057569296,0.038123167,0.069620253
4,Do you approve or disapprove of the way Joe Biden is handling his job as president? ,Strongly approve,149.6878803,64,86,33,42,74,6,14,39,17,27,38,68,77,5,3,32,57,54,70,53,23,11,120,18
4,,,0.148647349,0.136460554,0.159851301,0.105095541,0.135483871,0.19525066,0.139534884,0.096551724,0.206349206,0.097142857,0.141361257,0.209944751,0.115449915,0.223188406,0.069444444,0.014423077,0.125490196,0.185667752,0.251162791,0.275590551,0.207843137,0.05,0.023504274,0.350877193,0.113207547
4,,Somewhat approve,169.704561,57,113,26,55,89,3,23,16,32,37,37,77,80,13,45,36,51,32,75,74,19,12,114,41
4,,,0.168524887,0.121535181,0.210037175,0.082802548,0.177419355,0.234828496,0.069767442,0.15862069,0.084656085,0.182857143,0.193717277,0.20441989,0.130730051,0.231884058,0.180555556,0.216346154,0.141176471,0.166123779,0.148837209,0.295275591,0.290196078,0.041304348,0.025641026,0.333333333,0.257861635
4,,Somewhat disapprove,104.1108062,54,50,30,34,40,2,22,35,15,15,9,49,49,6,38,27,24,12,33,23,47,36,48,16
4,,,0.103387097,0.115138593,0.092936803,0.095541401,0.109677419,0.105540897,0.046511628,0.151724138,0.185185185,0.085714286,0.078534031,0.049723757,0.083191851,0.142028986,0.083333333,0.182692308,0.105882353,0.078175896,0.055813953,0.12992126,0.090196078,0.102173913,0.076923077,0.140350877,0.100628931
4,,Strongly disapprove,518.0253397,260,258,211,153,150,27,79,83,97,96,91,376,103,38,101,136,160,113,61,85,353,401,33,69
4,,,0.514424369,0.554371002,0.479553903,0.671974522,0.493548387,0.395778364,0.627906977,0.544827586,0.439153439,0.554285714,0.502617801,0.502762431,0.638370119,0.298550725,0.527777778,0.485576923,0.533333333,0.521172638,0.525581395,0.24015748,0.333333333,0.767391304,0.856837607,0.096491228,0.433962264
4,,Don’t know,65.47141273,34,31,14,26,26,5,7,16,14,16,6,19,36,10,21,24,15,4,15,20,18,8,27,15
4,,,0.065016299,0.07249467,0.057620818,0.044585987,0.083870968,0.068601583,0.11627907,0.048275862,0.084656085,0.08,0.083769634,0.033149171,0.032258065,0.104347826,0.138888889,0.100961538,0.094117647,0.048859935,0.018604651,0.059055118,0.078431373,0.039130435,0.017094017,0.078947368,0.094339623
5,Do you approve or disapprove of the way Brian Kemp is handling his job as governor? ,Strongly approve,243.0127341,135,108,84,83,74,6,22,38,53,60,40,191,35,17,20,58,82,74,26,46,156,181,28,25
5,,,0.24132347,0.287234043,0.200743494,0.268370607,0.268608414,0.195767196,0.139534884,0.151724138,0.2,0.302857143,0.315789474,0.218579235,0.323728814,0.101744186,0.236111111,0.09569378,0.22745098,0.267100977,0.344186047,0.101960784,0.181102362,0.337662338,0.386752137,0.082111437,0.157232704
5,,Somewhat approve,333.7331572,158,176,87,93,152,14,44,72,48,59,80,221,100,12,53,94,118,66,59,113,159,166,103,58
5,,,0.331413264,0.336170213,0.327137546,0.277955272,0.300970874,0.402116402,0.325581395,0.303448276,0.378947368,0.274285714,0.310526316,0.43715847,0.374576271,0.290697674,0.166666667,0.253588517,0.368627451,0.384364821,0.306976744,0.231372549,0.44488189,0.344155844,0.354700855,0.302052786,0.364779874
5,,Somewhat disapprove,143.5978238,51,93,28,56,57,10,31,17,23,27,18,74,51,19,51,25,28,39,68,32,44,35,73,31
5,,,0.142599626,0.108510638,0.172862454,0.089456869,0.181229773,0.150793651,0.23255814,0.213793103,0.089473684,0.131428571,0.142105263,0.098360656,0.125423729,0.148255814,0.263888889,0.244019139,0.098039216,0.091205212,0.181395349,0.266666667,0.125984252,0.095238095,0.074786325,0.214076246,0.194968553
5,,Strongly disapprove,168.7462962,71,98,55,53,60,6,31,38,15,28,31,60,93,16,42,47,57,19,78,44,39,22,112,28
5,,,0.167573283,0.15106383,0.182156134,0.17571885,0.171521036,0.158730159,0.139534884,0.213793103,0.2,0.085714286,0.147368421,0.169398907,0.101694915,0.270348837,0.222222222,0.200956938,0.184313725,0.185667752,0.088372093,0.305882353,0.173228346,0.084415584,0.047008547,0.328445748,0.176100629
5,,Don’t know,117.9099887,55,63,59,24,35,7,17,25,36,16,14,44,65,8,43,31,22,17,24,19,64,64,25,17
5,,,0.117090356,0.117021277,0.117100372,0.188498403,0.077669903,0.092592593,0.162790698,0.117241379,0.131578947,0.205714286,0.084210526,0.076502732,0.074576271,0.188953488,0.111111111,0.205741627,0.121568627,0.071661238,0.079069767,0.094117647,0.07480315,0.138528139,0.136752137,0.073313783,0.106918239
6,Do you approve or disapprove of the House of Representatives impeachment inquiry into President Joe Biden? ,Strongly approve,333.3286579,171,162,155,101,76,21,41,55,78,62,44,259,45,29,70,62,113,83,23,54,248,291,15,23
6,,,0.331011577,0.364605544,0.301115242,0.492063492,0.326860841,0.200527704,0.5,0.284722222,0.291005291,0.445714286,0.328042328,0.243093923,0.438240271,0.130434783,0.397260274,0.338164251,0.243137255,0.366883117,0.384259259,0.08984375,0.212598425,0.536796537,0.621794872,0.04398827,0.144654088
6,,Somewhat approve,133.5844187,77,57,58,30,45,3,38,26,17,24,13,80,47,7,53,32,27,19,24,32,76,75,33,22
6,,,0.132655828,0.164179104,0.105947955,0.184126984,0.097087379,0.118733509,0.071428571,0.263888889,0.137566138,0.097142857,0.126984127,0.071823204,0.13536379,0.136231884,0.095890411,0.256038647,0.125490196,0.087662338,0.087962963,0.09375,0.125984252,0.164502165,0.16025641,0.096774194,0.13836478
6,,Somewhat disapprove,117.9826437,40,78,26,48,44,1,21,13,14,27,28,50,60,9,33,32,35,15,31,45,41,34,54,26
6,,,0.117162506,0.085287846,0.144981413,0.082539683,0.155339806,0.116094987,0.023809524,0.145833333,0.068783069,0.08,0.142857143,0.154696133,0.084602369,0.173913043,0.123287671,0.15942029,0.125490196,0.113636364,0.069444444,0.12109375,0.177165354,0.088744589,0.072649573,0.158357771,0.163522013
6,,Strongly disapprove,319.5866552,133,186,52,95,172,9,30,67,46,60,84,150,153,17,31,84,110,88,149,102,60,32,218,58
6,,,0.317365099,0.28358209,0.345724907,0.165079365,0.307443366,0.453825858,0.214285714,0.208333333,0.354497354,0.262857143,0.317460317,0.464088398,0.253807107,0.443478261,0.232876712,0.149758454,0.329411765,0.357142857,0.407407407,0.58203125,0.401574803,0.12987013,0.068376068,0.639296188,0.364779874
6,,Don’t know,102.5176245,48,55,24,35,42,8,14,28,20,16,12,52,40,11,20,45,23,11,29,21,37,36,21,30
6,,,0.10180499,0.102345416,0.102230483,0.076190476,0.113268608,0.110817942,0.19047619,0.097222222,0.148148148,0.114285714,0.084656085,0.066298343,0.087986464,0.115942029,0.150684932,0.096618357,0.176470588,0.074675325,0.050925926,0.11328125,0.082677165,0.08008658,0.076923077,0.061583578,0.188679245
7,"Should Georgia expand eligibility for Medicaid, which provides health care for some poor Georgians, to cover all the state’s uninsured poor?",Yes,698.5292275,292,406,215,214,266,29,116,132,126,133,116,349,294,56,169,182,196,137,240,194,237,222,320,130
7,,,0.693673513,0.622601279,0.756052142,0.686900958,0.690322581,0.701846966,0.69047619,0.805555556,0.698412698,0.715909091,0.703703704,0.637362637,0.591525424,0.852173913,0.767123288,0.8125,0.71372549,0.638436482,0.637209302,0.941176471,0.766798419,0.514099783,0.473347548,0.935672515,0.817610063
7,,No ,222.2929418,133,89,72,69,81,7,21,50,32,41,45,169,42,11,37,50,73,57,12,35,168,183,12,18
7,,,0.220747708,0.28358209,0.165735568,0.230031949,0.222580645,0.213720317,0.166666667,0.145833333,0.264550265,0.181818182,0.216931217,0.247252747,0.286440678,0.12173913,0.150684932,0.177884615,0.196078431,0.237785016,0.265116279,0.047058824,0.138339921,0.364425163,0.390191898,0.035087719,0.113207547
7,,Don’t know,86.17783066,44,42,26,27,32,6,7,7,18,15,21,72,9,6,2,23,38,21,3,24,56,64,10,11
7,,,0.085578779,0.093816631,0.078212291,0.083067093,0.087096774,0.084432718,0.142857143,0.048611111,0.037037037,0.102272727,0.079365079,0.115384615,0.122033898,0.026086957,0.082191781,0.009615385,0.090196078,0.123778502,0.097674419,0.011764706,0.09486166,0.121475054,0.136460554,0.029239766,0.06918239
8,"Georgia’s abortion law bans most abortions after a fetal heartbeat is detected, as early as 6 weeks of pregnancy. Would you like to see the General Assembly make abortion harder to obtain, easier to obtain or would you like the current restrictions to remain?",Harder to obtain,179.8201132,108,72,74,53,52,16,32,25,30,34,24,124,41,15,29,39,63,47,17,16,141,140,16,17
8,,,0.178570122,0.229787234,0.134078212,0.23566879,0.170967742,0.137203166,0.372093023,0.222222222,0.131578947,0.171428571,0.178947368,0.131868132,0.210169492,0.119186047,0.208333333,0.139423077,0.152941176,0.204545455,0.217592593,0.066666667,0.063241107,0.306521739,0.298507463,0.046920821,0.106918239
8,,Easier to obtain ,446.7793315,155,292,114,114,218,13,70,78,74,87,90,227,184,36,107,120,126,83,208,139,80,75,273,87
8,,,0.443673616,0.329787234,0.543761639,0.363057325,0.367741935,0.575197889,0.302325581,0.486111111,0.410526316,0.422857143,0.457894737,0.494505495,0.384745763,0.534883721,0.5,0.514423077,0.470588235,0.409090909,0.384259259,0.815686275,0.549407115,0.173913043,0.159914712,0.80058651,0.547169811
8,,Keep current restrictions,291.8997798,162,130,103,103,83,5,37,63,64,51,51,195,81,15,63,72,83,68,19,75,195,218,23,38
8,,,0.289870685,0.344680851,0.242085661,0.328025478,0.332258065,0.218997361,0.11627907,0.256944444,0.331578947,0.365714286,0.268421053,0.28021978,0.330508475,0.235465116,0.208333333,0.302884615,0.282352941,0.269480519,0.314814815,0.074509804,0.296442688,0.423913043,0.464818763,0.06744868,0.238993711
8,,Don’t know,88.50077549,45,43,23,40,26,9,5,24,7,18,17,44,38,6,9,24,36,18,11,23,44,36,29,17
8,,,0.087885576,0.095744681,0.080074488,0.073248408,0.129032258,0.068601583,0.209302326,0.034722222,0.126315789,0.04,0.094736842,0.093406593,0.074576271,0.110465116,0.083333333,0.043269231,0.094117647,0.116883117,0.083333333,0.043137255,0.090909091,0.095652174,0.076759062,0.085043988,0.106918239
9,Since 2019 the state has been using a new voting system than uses touchscreens to print out paper ballots. Do you support or oppose replacing this system with paper ballots that would be filled out by hand? ,Strongly support,248.3431389,161,88,99,82,66,17,22,40,59,54,28,169,56,23,57,48,79,59,29,42,172,166,41,28
9,,,0.246616821,0.342553191,0.163568773,0.31629393,0.265372168,0.174603175,0.404761905,0.152777778,0.210526316,0.337142857,0.282722513,0.153846154,0.286440678,0.162790698,0.319444444,0.274038462,0.1875,0.25732899,0.273148148,0.114173228,0.166007905,0.373101952,0.354700855,0.119883041,0.17721519
9,,Somewhat support,85.84429891,41,45,30,25,30,2,21,23,8,12,10,41,40,4,25,25,24,10,26,10,40,36,28,22
9,,,0.085247566,0.087234043,0.083643123,0.095846645,0.080906149,0.079365079,0.047619048,0.145833333,0.121052632,0.045714286,0.062827225,0.054945055,0.069491525,0.11627907,0.055555556,0.120192308,0.09765625,0.078175896,0.046296296,0.102362205,0.039525692,0.086767896,0.076923077,0.081871345,0.139240506
9,,Somewhat oppose,188.3086619,74,114,40,73,73,2,26,44,20,41,39,123,50,16,33,56,49,48,56,59,72,88,62,30
9,,,0.186999664,0.157446809,0.211895911,0.127795527,0.236245955,0.193121693,0.047619048,0.180555556,0.231578947,0.114285714,0.214659686,0.214285714,0.208474576,0.145348837,0.222222222,0.158653846,0.21875,0.159609121,0.222222222,0.220472441,0.233201581,0.156182213,0.188034188,0.18128655,0.189873418
9,,Strongly oppose,367.8416164,149,219,100,99,167,16,48,63,76,66,81,179,164,24,68,91,121,79,108,113,135,121,167,65
9,,,0.365284624,0.317021277,0.407063197,0.319488818,0.32038835,0.441798942,0.380952381,0.333333333,0.331578947,0.434285714,0.345549738,0.445054945,0.303389831,0.476744186,0.333333333,0.326923077,0.35546875,0.394136808,0.365740741,0.42519685,0.446640316,0.292841649,0.258547009,0.488304094,0.411392405
9,,Don’t know,116.6622838,45,72,44,30,42,5,27,20,12,18,24,78,34,5,25,36,34,20,35,29,42,57,44,13
9,,,0.115851325,0.095744681,0.133828996,0.14057508,0.097087379,0.111111111,0.119047619,0.1875,0.105263158,0.068571429,0.094240838,0.131868132,0.13220339,0.098837209,0.069444444,0.120192308,0.140625,0.110749186,0.092592593,0.137795276,0.114624506,0.091106291,0.121794872,0.128654971,0.082278481
10,How confident are you that the 2024 presidential election will be conducted fairly and accurately? ,Very confident,264.4477197,131,134,56,80,127,4,45,44,42,58,62,151,98,15,60,60,75,65,111,71,80,64,147,46
10,,,0.262609453,0.278723404,0.249070632,0.178343949,0.258064516,0.335978836,0.093023256,0.3125,0.232804233,0.238636364,0.305263158,0.342541436,0.255499154,0.284057971,0.208333333,0.288461538,0.235294118,0.244299674,0.300925926,0.435294118,0.280632411,0.173913043,0.136752137,0.429824561,0.289308176
10,,Somewhat confident,308.9740717,135,174,89,94,125,14,52,49,55,50,66,172,114,23,67,88,95,51,84,89,125,131,115,45
10,,,0.306826288,0.287234043,0.323420074,0.28343949,0.303225806,0.330687831,0.325581395,0.361111111,0.259259259,0.3125,0.263157895,0.364640884,0.291032149,0.330434783,0.319444444,0.322115385,0.345098039,0.309446254,0.236111111,0.329411765,0.351778656,0.27173913,0.27991453,0.33625731,0.283018868
10,,Not so confident,166.7295394,80,87,54,51,60,13,20,47,28,28,19,115,41,11,23,36,50,54,16,31,109,117,24,22
10,,,0.165570546,0.170212766,0.161710037,0.171974522,0.164516129,0.158730159,0.302325581,0.138888889,0.248677249,0.159090909,0.147368421,0.104972376,0.194585448,0.11884058,0.152777778,0.110576923,0.141176471,0.16286645,0.25,0.062745098,0.122529644,0.236956522,0.25,0.070175439,0.13836478
10,,Not at all confident ,234.7474546,115,120,95,75,64,12,24,48,36,50,32,141,72,22,40,67,82,40,43,52,127,132,51,44
10,,,0.233115645,0.244680851,0.223048327,0.302547771,0.241935484,0.169312169,0.279069767,0.166666667,0.253968254,0.204545455,0.263157895,0.17679558,0.23857868,0.208695652,0.305555556,0.192307692,0.262745098,0.267100977,0.185185185,0.168627451,0.205533597,0.276086957,0.282051282,0.149122807,0.27672956
10,,Don’t know,32.10121468,9,23,20,10,2,0,3,1,15,4,2,12,20,1,18,4,5,6,1,10,19,24,5,2
10,,,0.031878068,0.019148936,0.042750929,0.063694268,0.032258065,0.005291005,0,0.020833333,0.005291005,0.085227273,0.021052632,0.011049724,0.020304569,0.057971014,0.013888889,0.086538462,0.015686275,0.016286645,0.027777778,0.003921569,0.039525692,0.041304348,0.051282051,0.014619883,0.012578616
11,"Do you believe there was widespread voter fraud in the 2020 presidential election, or not? ",Yes,467.1059769,228,239,194,156,115,36,78,86,104,75,54,323,119,26,114,99,140,109,32,91,327,358,44,50
11,,,0.463858964,0.486140725,0.445065177,0.617834395,0.503225806,0.304232804,0.837209302,0.541666667,0.457446809,0.590909091,0.396825397,0.296703297,0.547457627,0.345930233,0.356164384,0.548076923,0.388235294,0.454545455,0.506976744,0.125490196,0.359683794,0.710869565,0.764957265,0.128654971,0.314465409
11,,No ,482.190789,206,276,106,129,245,6,61,93,63,101,118,238,205,39,91,125,157,98,208,148,108,84,286,96
11,,,0.478838917,0.439232409,0.51396648,0.337579618,0.416129032,0.648148148,0.139534884,0.423611111,0.494680851,0.357954545,0.534391534,0.648351648,0.403389831,0.595930233,0.534246575,0.4375,0.490196078,0.50974026,0.455813953,0.815686275,0.584980237,0.234782609,0.179487179,0.83625731,0.603773585
11,,Don’t know,57.70323408,35,22,14,25,18,1,5,9,9,13,10,29,20,8,3,31,11,8,15,14,25,26,12,13
11,,,0.057302119,0.074626866,0.040968343,0.044585987,0.080645161,0.047619048,0.023255814,0.034722222,0.04787234,0.051136364,0.068783069,0.054945055,0.049152542,0.058139535,0.109589041,0.014423077,0.121568627,0.035714286,0.037209302,0.058823529,0.055335968,0.054347826,0.055555556,0.035087719,0.081761006
12,Which comes closer to your line of thinking: supporting Israel is in the national interest of the United States or supporting Israel is not in the national interest of the United States?,In national interest,603.8555697,317,286,196,170,234,26,77,104,103,122,123,424,147,33,77,121,218,176,103,155,330,350,159,80
12,,,0.599657964,0.675906183,0.532588454,0.624203822,0.548387097,0.617414248,0.619047619,0.531034483,0.55026455,0.588571429,0.642105263,0.675824176,0.717428088,0.427325581,0.452054795,0.370192308,0.474509804,0.71009772,0.818604651,0.403921569,0.61023622,0.717391304,0.747863248,0.464912281,0.503144654
12,,Not in national interest,309.117841,109,200,110,97,101,10,60,72,50,50,43,118,161,30,117,103,59,26,127,68,101,100,142,56
12,,,0.306969058,0.232409382,0.372439479,0.350318471,0.312903226,0.266490765,0.238095238,0.413793103,0.380952381,0.285714286,0.263157895,0.236263736,0.199661591,0.468023256,0.410958904,0.5625,0.403921569,0.19218241,0.120930233,0.498039216,0.267716535,0.219565217,0.213675214,0.415204678,0.352201258
12,,Don’t know,94.02658932,43,51,8,43,44,6,8,13,22,18,16,49,36,10,14,31,30,13,25,31,29,18,41,23
