qnum,Question,Responses,Total,Male,Female,High School or less,Some college,College graduate,"Under $25,000","$25-49,999","$50-74,999","$75-99,999","$100-149,999","Over $150,000",White,Black,Other race,18-29,30-44,45-64,65+,Liberal,Moderate,Conservative,Republican,Democrat,Independent
2,,,0.192832719,0.201492537,0.184782609,0.242957746,0.177121771,0.162251656,0.222222222,0.114285714,0.243421053,0.167883212,0.193103448,0.163522013,0.151873767,0.246428571,0.267605634,0.175141243,0.159817352,0.158301158,0.284153005,0.15648855,0.239361702,0.185983827,0.180203046,0.193939394,0.272727273
2,,Moral issues,102.2000335,44,58,37,36,28,3,24,17,16,19,14,68,26,8,33,22,29,14,33,25,43,45,42,6
2,,,0.118837248,0.109452736,0.126086957,0.13028169,0.132841328,0.092715232,0.055555556,0.228571429,0.111842105,0.116788321,0.131034483,0.088050314,0.134122288,0.092857143,0.112676056,0.186440678,0.100456621,0.111969112,0.076502732,0.125954198,0.132978723,0.115902965,0.114213198,0.127272727,0.060606061
2,,Healthcare,125.3989802,64,61,40,40,45,7,27,14,34,11,23,65,53,7,36,38,33,17,70,24,29,25,83,10
2,,,0.145812768,0.15920398,0.132608696,0.14084507,0.147601476,0.149006623,0.12962963,0.257142857,0.092105263,0.248175182,0.075862069,0.144654088,0.128205128,0.189285714,0.098591549,0.203389831,0.173515982,0.127413127,0.092896175,0.267175573,0.127659574,0.078167116,0.063451777,0.251515152,0.101010101
2,,Coronavirus Pandemic ,8.576849071,3,6,5,3,1,3,0,1,1,3,0,5,3,1,0,1,5,3,4,3,1,2,6,1
2,,,0.00997308,0.007462687,0.013043478,0.017605634,0.011070111,0.003311258,0.055555556,0,0.006578947,0.00729927,0.020689655,0,0.009861933,0.010714286,0.014084507,0,0.00456621,0.019305019,0.016393443,0.015267176,0.015957447,0.002695418,0.005076142,0.018181818,0.01010101
2,,Elections and voting,79.35866268,36,44,25,22,33,2,3,22,7,10,28,47,29,4,2,27,32,17,23,15,39,37,26,11
2,,,0.092277515,0.089552239,0.095652174,0.088028169,0.081180812,0.109271523,0.037037037,0.028571429,0.144736842,0.051094891,0.068965517,0.176100629,0.09270217,0.103571429,0.056338028,0.011299435,0.123287671,0.123552124,0.092896175,0.08778626,0.079787234,0.105121294,0.093908629,0.078787879,0.111111111
2,,Other,24.49713969,10,15,2,10,12,2,2,2,4,3,5,14,7,3,2,4,10,6,11,4,7,8,10,5
2,,,0.028485046,0.024875622,0.032608696,0.007042254,0.036900369,0.039735099,0.037037037,0.019047619,0.013157895,0.02919708,0.020689655,0.031446541,0.027613412,0.025,0.042253521,0.011299435,0.01826484,0.038610039,0.032786885,0.041984733,0.021276596,0.018867925,0.020304569,0.03030303,0.050505051
2,,Don't know,20.17688175,11,9,15,2,2,4,0,1,2,8,0,11,9,1,0,10,8,2,1,7,7,9,10,0
2,,,0.02346149,0.027363184,0.019565217,0.052816901,0.007380074,0.006622517,0.074074074,0,0.006578947,0.01459854,0.055172414,0,0.021696252,0.032142857,0.014084507,0,0.0456621,0.030888031,0.010928962,0.003816794,0.037234043,0.018867925,0.02284264,0.03030303,0
3,Do you approve or disapprove of the way Joe Biden is handling his job as president? ,Strongly approve,119.3632498,51,69,28,39,51,7,13,19,20,25,23,32,83,4,11,35,34,34,60,27,25,8,99,10
3,,,0.138794477,0.126865672,0.150655022,0.098245614,0.143911439,0.169435216,0.137254902,0.122641509,0.125827815,0.145985401,0.170068027,0.146496815,0.063116371,0.295373665,0.056338028,0.062146893,0.159817352,0.131274131,0.188888889,0.228136882,0.142857143,0.067385445,0.020304569,0.299093656,0.1
3,,Somewhat approve,180.4097878,69,111,34,61,84,11,34,33,25,37,32,65,97,19,38,52,58,27,96,58,16,14,132,22
3,,,0.209778823,0.171641791,0.242358079,0.119298246,0.225092251,0.279069767,0.215686275,0.320754717,0.218543046,0.182481752,0.25170068,0.203821656,0.128205128,0.34519573,0.267605634,0.214689266,0.237442922,0.223938224,0.15,0.365019011,0.306878307,0.043126685,0.035532995,0.398791541,0.22
3,,Somewhat disapprove,128.9218319,83,46,52,31,46,1,19,19,20,22,21,67,44,17,77,26,17,8,56,31,40,43,51,29
3,,,0.149909107,0.206467662,0.100436681,0.18245614,0.114391144,0.15282392,0.019607843,0.179245283,0.125827815,0.145985401,0.149659864,0.133757962,0.132149901,0.15658363,0.23943662,0.435028249,0.118721461,0.065637066,0.044444444,0.212927757,0.164021164,0.107816712,0.109137056,0.15407855,0.29
3,,Strongly disapprove,380.4624339,178,202,149,128,103,29,27,76,62,59,71,316,38,26,38,88,136,107,26,57,282,326,20,24
3,,,0.442398179,0.44278607,0.441048035,0.522807018,0.472324723,0.342192691,0.568627451,0.254716981,0.503311258,0.452554745,0.401360544,0.452229299,0.623274162,0.135231317,0.366197183,0.214689266,0.401826484,0.525096525,0.594444444,0.098859316,0.301587302,0.760107817,0.827411168,0.060422961,0.24
3,,Don't know,50.84269657,21,30,22,12,17,3,13,4,10,4,10,27,19,5,13,18,14,4,25,16,8,3,29,15
3,,,0.059119415,0.052238806,0.065502183,0.077192982,0.044280443,0.056478405,0.058823529,0.122641509,0.026490066,0.072992701,0.027210884,0.063694268,0.053254438,0.067615658,0.070422535,0.073446328,0.082191781,0.054054054,0.022222222,0.095057034,0.084656085,0.021563342,0.007614213,0.087613293,0.15
4,Do you approve or disapprove of the way Brian Kemp is handling his job as governor? ,Strongly approve,265.4187793,133,133,103,83,78,17,21,52,44,42,54,223,30,12,31,52,83,91,18,40,196,219,25,14
4,,,0.308626488,0.331670823,0.289760349,0.361403509,0.307407407,0.26,0.333333333,0.2,0.342105263,0.321167883,0.289655172,0.339622642,0.438976378,0.106382979,0.169014085,0.175141243,0.23853211,0.319230769,0.502762431,0.068441065,0.211640212,0.528301887,0.55443038,0.075757576,0.141414141
4,,Somewhat approve,268.0803142,148,120,91,86,91,14,43,42,31,51,43,143,98,27,66,65,86,46,71,73,116,132,88,35
4,,,0.311721296,0.369077307,0.261437908,0.319298246,0.318518519,0.303333333,0.274509804,0.40952381,0.276315789,0.226277372,0.351724138,0.270440252,0.281496063,0.34751773,0.38028169,0.372881356,0.298165138,0.330769231,0.254143646,0.269961977,0.386243386,0.312668464,0.334177215,0.266666667,0.353535354
4,,Somewhat disapprove,88.46590248,39,49,13,28,46,2,9,14,18,18,22,50,33,6,9,27,38,12,40,21,22,18,52,11
4,,,0.102867328,0.097256858,0.106753813,0.045614035,0.103703704,0.153333333,0.039215686,0.085714286,0.092105263,0.131386861,0.124137931,0.13836478,0.098425197,0.117021277,0.084507042,0.050847458,0.123853211,0.146153846,0.066298343,0.152091255,0.111111111,0.059299191,0.04556962,0.157575758,0.111111111
4,,Strongly disapprove,190.3041599,61,130,61,53,75,10,31,40,37,27,33,76,97,18,62,57,42,23,117,40,23,15,145,25
4,,,0.221283907,0.152119701,0.283224401,0.214035088,0.196296296,0.25,0.196078431,0.295238095,0.263157895,0.270072993,0.186206897,0.20754717,0.149606299,0.343971631,0.253521127,0.350282486,0.26146789,0.161538462,0.127071823,0.44486692,0.211640212,0.061994609,0.037974684,0.439393939,0.252525253
4,,Don't know,47.73084412,20,27,17,20,10,8,1,4,7,7,7,16,24,8,9,17,11,9,17,15,14,11,20,14
4,,,0.055500982,0.049875312,0.058823529,0.059649123,0.074074074,0.033333333,0.156862745,0.00952381,0.026315789,0.051094891,0.048275862,0.044025157,0.031496063,0.085106383,0.112676056,0.050847458,0.077981651,0.042307692,0.049723757,0.064638783,0.079365079,0.037735849,0.027848101,0.060606061,0.141414141
5,Do you approve or disapprove of the way Jon Ossoff is handling his job as U.S. senator? ,Strongly approve,159.6429464,67,93,29,59,70,7,26,22,23,27,36,57,96,7,28,46,43,39,87,34,33,17,131,8
5,,,0.185631333,0.167082294,0.202614379,0.101754386,0.217712177,0.23255814,0.134615385,0.247619048,0.146666667,0.169117647,0.183673469,0.227848101,0.112204724,0.340425532,0.098591549,0.15819209,0.210045662,0.165384615,0.214285714,0.330798479,0.17989418,0.088948787,0.043037975,0.396969697,0.08
5,,Somewhat approve,237.3952072,113,124,75,71,91,16,34,34,38,45,48,106,107,25,65,61,73,32,101,69,57,64,121,41
5,,,0.276040939,0.281795511,0.270152505,0.263157895,0.26199262,0.302325581,0.307692308,0.323809524,0.226666667,0.279411765,0.306122449,0.303797468,0.208661417,0.379432624,0.352112676,0.367231638,0.278538813,0.280769231,0.175824176,0.384030418,0.365079365,0.153638814,0.162025316,0.366666667,0.41
5,,Somewhat disapprove,97.69208829,58,39,43,27,28,4,6,13,20,11,20,79,15,4,28,26,22,21,20,8,62,65,21,10
5,,,0.113595452,0.144638404,0.08496732,0.150877193,0.099630996,0.093023256,0.076923077,0.057142857,0.086666667,0.147058824,0.074829932,0.126582278,0.155511811,0.053191489,0.056338028,0.15819209,0.118721461,0.084615385,0.115384615,0.076045627,0.042328042,0.167115903,0.164556962,0.063636364,0.1
5,,Strongly disapprove,157.985687,80,78,61,43,54,12,18,30,26,22,29,130,16,12,24,15,54,59,22,16,116,125,20,9
5,,,0.183704287,0.199501247,0.169934641,0.214035088,0.158671587,0.179401993,0.230769231,0.171428571,0.2,0.191176471,0.149659864,0.183544304,0.255905512,0.056737589,0.169014085,0.13559322,0.068493151,0.207692308,0.324175824,0.08365019,0.084656085,0.312668464,0.316455696,0.060606061,0.09
5,,Don't know,207.284071,83,125,77,71,58,13,21,51,29,42,25,136,48,23,32,71,68,31,33,62,103,124,37,32
5,,,0.24102799,0.206982544,0.272331155,0.270175439,0.26199262,0.19269103,0.25,0.2,0.34,0.213235294,0.285714286,0.158227848,0.267716535,0.170212766,0.323943662,0.18079096,0.324200913,0.261538462,0.17032967,0.125475285,0.328042328,0.277628032,0.313924051,0.112121212,0.32
6,Do you support or oppose making betting on professional sporting events legal? ,Strongly approve,210.4408097,123,87,68,70,71,10,28,29,48,36,43,84,103,23,39,74,55,36,83,52,72,64,114,25
6,,,0.244698616,0.306733167,0.189956332,0.238596491,0.259259259,0.235880399,0.196078431,0.266666667,0.190789474,0.347826087,0.244897959,0.270440252,0.165680473,0.365248227,0.319444444,0.221590909,0.337899543,0.212355212,0.198895028,0.316793893,0.273684211,0.194594595,0.162436548,0.344410876,0.247524752
6,,Somewhat approve,201.7347162,108,94,68,51,82,6,25,43,25,34,46,113,61,28,54,51,61,31,55,60,78,91,65,34
6,,,0.234575251,0.269326683,0.205240175,0.238596491,0.188888889,0.272425249,0.117647059,0.238095238,0.282894737,0.18115942,0.231292517,0.289308176,0.222879684,0.216312057,0.388888889,0.306818182,0.232876712,0.235521236,0.171270718,0.209923664,0.315789474,0.210810811,0.230964467,0.196374622,0.336633663
6,,Somewhat disapprove,129.6773716,53,76,52,30,47,6,18,23,28,18,25,103,21,6,38,30,34,27,45,25,55,60,56,13
6,,,0.150787641,0.132169576,0.165938865,0.18245614,0.111111111,0.156146179,0.117647059,0.171428571,0.151315789,0.202898551,0.12244898,0.157232704,0.203155819,0.074468085,0.083333333,0.215909091,0.136986301,0.131274131,0.149171271,0.171755725,0.131578947,0.148648649,0.152284264,0.16918429,0.128712871
6,,Strongly disapprove,187.9657909,63,125,55,73,59,28,21,33,21,40,23,116,63,9,11,30,81,55,46,32,97,100,58,19
6,,,0.218564873,0.157107232,0.272925764,0.192982456,0.27037037,0.196013289,0.549019608,0.2,0.217105263,0.152173913,0.272108844,0.144654088,0.228796844,0.223404255,0.125,0.0625,0.136986301,0.312741313,0.303867403,0.175572519,0.168421053,0.262162162,0.253807107,0.175226586,0.188118812
6,,Don't know,130.1813116,54,76,42,46,42,1,13,24,16,19,22,91,34,6,34,34,28,32,33,21,68,79,38,10
6,,,0.151373618,0.134663342,0.165938865,0.147368421,0.17037037,0.139534884,0.019607843,0.123809524,0.157894737,0.115942029,0.129251701,0.13836478,0.179487179,0.120567376,0.083333333,0.193181818,0.155251142,0.108108108,0.17679558,0.125954198,0.110526316,0.183783784,0.200507614,0.114803625,0.099009901
7,Should Georgia move the date of the 2024 Republican and Democratic presidential preference primaries earlier in the calendar year in order to give the state more prominence in this process?,Yes,362.7204458,159,204,105,124,132,31,44,51,67,56,92,200,125,37,92,94,108,59,142,94,122,135,172,38
7,,,0.42176796,0.395522388,0.445414847,0.36971831,0.457564576,0.438538206,0.596153846,0.423076923,0.34,0.485507246,0.380952381,0.578616352,0.394477318,0.443262411,0.521126761,0.525714286,0.429223744,0.415384615,0.327777778,0.541984733,0.497354497,0.32884097,0.341772152,0.521212121,0.38
7,,No,351.0857437,173,178,117,110,123,13,41,77,56,72,37,205,125,21,64,88,104,82,81,76,177,185,110,43
7,,,0.408239237,0.430348259,0.388646288,0.411971831,0.405904059,0.408637874,0.25,0.394230769,0.513333333,0.405797101,0.489795918,0.232704403,0.40433925,0.443262411,0.295774648,0.365714286,0.401826484,0.4,0.455555556,0.309160305,0.402116402,0.477088949,0.46835443,0.333333333,0.43
7,,Don't know,146.1938105,70,76,62,37,46,8,19,22,15,19,30,102,32,13,19,37,48,39,39,19,72,75,48,19
7,,,0.169992803,0.174129353,0.165938865,0.218309859,0.136531365,0.15282392,0.153846154,0.182692308,0.146666667,0.108695652,0.129251701,0.188679245,0.201183432,0.113475177,0.183098592,0.108571429,0.168949772,0.184615385,0.216666667,0.148854962,0.100529101,0.194070081,0.189873418,0.145454545,0.19
8,"Currently in Georgia if no candidate receives a majority of the vote in the general election, there is a runoff election between the two candidates with the highest vote share in order to determine the winner. Should Georgia eliminate runoff elections and make the candidate who receives the most votes in the general election the winner?",Yes,497.3397451,231,266,187,150,158,35,60,88,78,87,79,289,168,40,110,123,146,103,170,101,203,214,199,62
8,,,0.578302029,0.574626866,0.580786026,0.656140351,0.553505535,0.524916944,0.673076923,0.571428571,0.582781457,0.569343066,0.591836735,0.5,0.571146245,0.597864769,0.563380282,0.621468927,0.559090909,0.561538462,0.569060773,0.646387833,0.534391534,0.547169811,0.541772152,0.603030303,0.62
8,,No,332.0771934,155,178,87,110,134,16,44,58,54,54,73,195,107,29,67,89,104,66,85,83,153,163,124,34
8,,,0.386136271,0.385572139,0.388646288,0.305263158,0.405904059,0.445182724,0.307692308,0.419047619,0.38410596,0.394160584,0.367346939,0.462025316,0.385375494,0.380782918,0.408450704,0.378531073,0.404545455,0.4,0.364640884,0.323193916,0.439153439,0.412398922,0.412658228,0.375757576,0.34
8,,Don't know,30.58306148,16,14,11,11,9,1,1,5,5,6,6,22,6,2,0,8,10,12,8,5,15,18,7,4
8,,,0.035561699,0.039800995,0.030567686,0.038596491,0.040590406,0.029900332,0.019230769,0.00952381,0.033112583,0.03649635,0.040816327,0.037974684,0.043478261,0.021352313,0.028169014,0,0.036363636,0.038461538,0.066298343,0.030418251,0.026455026,0.040431267,0.04556962,0.021212121,0.04
9,How confident are you that the November 2022 general election in Georgia was conducted fairly and accurately?,Very confident,391.8673524,182,210,121,115,153,25,32,73,67,76,71,214,155,22,74,97,118,93,156,101,121,121,209,54
9,,,0.455659712,0.453865337,0.458515284,0.426056338,0.424354244,0.51,0.480769231,0.304761905,0.483443709,0.492647059,0.524137931,0.449367089,0.421259843,0.551601423,0.309859155,0.422857143,0.440909091,0.453846154,0.513812155,0.593155894,0.534391534,0.326145553,0.307106599,0.633333333,0.54
9,,Somewhat confident,232.8011561,108,124,76,72,84,11,37,39,34,44,39,126,80,27,55,51,74,46,72,49,104,111,88,20
9,,,0.270699019,0.269326683,0.270742358,0.267605634,0.265682657,0.28,0.211538462,0.352380952,0.258278146,0.25,0.303448276,0.246835443,0.248031496,0.284697509,0.38028169,0.314285714,0.231818182,0.284615385,0.254143646,0.273764259,0.259259259,0.28032345,0.281725888,0.266666667,0.2
9,,Not too confident,98.38685185,50,48,39,34,25,2,21,11,20,10,21,70,21,8,17,35,29,16,14,19,58,69,16,8
9,,,0.114403316,0.124688279,0.104803493,0.137323944,0.125461255,0.083333333,0.038461538,0.2,0.072847682,0.147058824,0.068965517,0.132911392,0.137795276,0.074733096,0.112676056,0.097142857,0.159090909,0.111538462,0.08839779,0.053231939,0.100529101,0.156334232,0.175126904,0.048484848,0.08
9,,Not at all confident,106.3775889,42,64,36,38,32,13,10,20,8,10,26,75,21,10,22,27,31,21,18,19,66,73,16,10
9,,,0.123694871,0.104738155,0.139737991,0.126760563,0.140221402,0.106666667,0.25,0.095238095,0.132450331,0.058823529,0.068965517,0.164556962,0.147637795,0.074733096,0.14084507,0.125714286,0.122727273,0.119230769,0.116022099,0.068441065,0.100529101,0.177897574,0.185279188,0.048484848,0.1
9,,Don't know,30.5670508,19,12,12,12,6,1,5,8,7,5,1,23,4,4,7,10,8,5,3,1,22,20,1,8
9,,,0.035543082,0.047381546,0.026200873,0.042253521,0.044280443,0.02,0.019230769,0.047619048,0.052980132,0.051470588,0.034482759,0.006329114,0.045275591,0.014234875,0.056338028,0.04,0.045454545,0.030769231,0.027624309,0.011406844,0.005291005,0.059299191,0.050761421,0.003030303,0.08
10,"Would you say that recent changes to Georgia’s voting laws made it easier to cast a ballot in the 2022 election, harder to cast a ballot, or would you say there was no difference?  ",Easier,187.6168324,84,104,58,71,58,14,22,37,33,32,35,139,33,16,32,41,65,45,32,33,112,128,43,15
10,,,0.218159107,0.208955224,0.227074236,0.203508772,0.26199262,0.19269103,0.269230769,0.20952381,0.245033113,0.240875912,0.219178082,0.221518987,0.274161736,0.117021277,0.225352113,0.18079096,0.187214612,0.250965251,0.25,0.121673004,0.174603175,0.302702703,0.324873096,0.129909366,0.15
10,,Harder,183.7004887,93,91,43,50,89,4,34,21,31,26,55,72,98,13,33,46,60,38,111,51,17,13,142,24
10,,,0.213605219,0.231343284,0.198689956,0.150877193,0.184501845,0.295681063,0.076923077,0.323809524,0.139072848,0.226277372,0.178082192,0.348101266,0.142011834,0.34751773,0.183098592,0.186440678,0.210045662,0.231660232,0.211111111,0.422053232,0.26984127,0.045945946,0.032994924,0.429003021,0.24
10,,No difference,450.2568356,200,250,170,134,145,33,44,90,68,80,63,269,141,40,108,119,127,88,112,99,223,233,133,59
10,,,0.52355446,0.497512438,0.545851528,0.596491228,0.494464945,0.481727575,0.634615385,0.419047619,0.59602649,0.496350365,0.547945205,0.398734177,0.530571992,0.5,0.563380282,0.610169492,0.543378995,0.49034749,0.488888889,0.425855513,0.523809524,0.602702703,0.591370558,0.401812689,0.59
10,,Don't know,38.42584337,25,13,14,16,9,1,5,3,5,8,5,27,10,2,4,13,7,9,8,6,18,20,13,2
10,,,0.044681213,0.062189055,0.028384279,0.049122807,0.05904059,0.029900332,0.019230769,0.047619048,0.01986755,0.03649635,0.054794521,0.03164557,0.053254438,0.035460993,0.028169014,0.02259887,0.059360731,0.027027027,0.05,0.030418251,0.031746032,0.048648649,0.050761421,0.039274924,0.02
11,"The state of Georgia currently has a budget surplus. In your opinion, what should the Legislature do with these surplus funds?",Return the money to citizens through tax rebates,354.4244611,165,189,137,100,116,18,45,69,49,67,60,205,121,29,61,88,109,85,80,78,182,177,124,40
11,,,0.412121466,0.411471322,0.412663755,0.480701754,0.36900369,0.38538206,0.346153846,0.428571429,0.456953642,0.357664234,0.455782313,0.379746835,0.403543307,0.429078014,0.402777778,0.344632768,0.401826484,0.420849421,0.46961326,0.305343511,0.412698413,0.493224932,0.449238579,0.374622356,0.396039604
11,,Increase state spending on things such as education and healthcare,414.0226032,192,222,119,134,160,25,50,69,77,61,84,245,137,33,97,119,119,72,164,90,138,164,187,50
11,,,0.481421632,0.478802993,0.484716157,0.41754386,0.494464945,0.531561462,0.480769231,0.476190476,0.456953642,0.562043796,0.414965986,0.53164557,0.482283465,0.485815603,0.458333333,0.548022599,0.543378995,0.459459459,0.397790055,0.625954198,0.476190476,0.37398374,0.416243655,0.564954683,0.495049505
11,,Both,64.94376505,31,34,19,30,15,9,8,8,5,15,10,37,23,5,15,10,27,10,18,12,33,33,17,7
11,,,0.075516006,0.077306733,0.074235808,0.066666667,0.110701107,0.049833887,0.173076923,0.076190476,0.052980132,0.03649635,0.102040816,0.063291139,0.072834646,0.081560284,0.069444444,0.084745763,0.0456621,0.104247104,0.055248619,0.06870229,0.063492063,0.089430894,0.083756345,0.051359517,0.069306931
11,,Don't know,26.60917072,13,13,10,7,10,0,2,5,6,4,4,21,1,5,4,2,4,14,0,9,16,20,3,4
11,,,0.030940896,0.032418953,0.028384279,0.035087719,0.025830258,0.033222591,0,0.019047619,0.033112583,0.04379562,0.027210884,0.025316456,0.041338583,0.003546099,0.069444444,0.02259887,0.00913242,0.015444015,0.077348066,0,0.047619048,0.043360434,0.050761421,0.009063444,0.03960396
12,"In recent years, Georgia has recruited electric-vehicle and battery manufacturers to open facilities in the state. Companies including SK, Rivian and Hyundai have promised more than 20,000 jobs in exchange for billions of dollars in tax breaks, land and other incentives. Do you support or oppose efforts to develop an electric-vehicle industry in Georgia? ",Strongly support,253.9379799,131,123,55,85,112,17,29,37,40,58,54,118,119,16,53,75,77,43,110,59,72,66,150,28
12,,,0.295276721,0.325062035,0.268558952,0.19434629,0.314814815,0.372093023,0.326923077,0.278846154,0.245033113,0.294117647,0.397260274,0.341772152,0.232741617,0.421985816,0.225352113,0.299435028,0.340909091,0.296153846,0.238888889,0.421455939,0.312169312,0.194070081,0.16751269,0.455927052,0.282828283
12,,Somewhat support,271.9476512,124,148,99,85,87,13,44,44,56,36,53,174,75,23,77,56,77,58,85,65,115,127,110,25
12,,,0.316218199,0.307692308,0.323144105,0.349823322,0.314814815,0.289036545,0.25,0.423076923,0.291390728,0.411764706,0.246575342,0.335443038,0.343195266,0.265957447,0.323943662,0.435028249,0.254545455,0.296153846,0.322222222,0.325670498,0.343915344,0.309973046,0.322335025,0.334346505,0.252525253
12,,Somewhat oppose,94.13819764,55,39,29,28,36,3,7,19,10,16,11,42,36,17,35,18,24,14,29,18,46,45,23,17
12,,,0.109463021,0.136476427,0.085152838,0.102473498,0.103703704,0.119601329,0.057692308,0.067307692,0.125827815,0.073529412,0.109589041,0.069620253,0.082840237,0.127659574,0.23943662,0.197740113,0.081818182,0.092307692,0.077777778,0.111111111,0.095238095,0.123989218,0.114213198,0.069908815,0.171717172
